subject_id,name,description,manufacturer,price
http://www.google.com/base/feeds/snippets/8261805484012687318,onone software genuine fractals print pro software,calumet photographic-the photographers catalog: for extraordinary image enlargements genuine fractals print pro enables photographers and digital imaging professionals to create high-quality print-ready enlargements of rgb and cmyk files. when you ...,,269.99
http://www.google.com/base/feeds/snippets/17330505621209587005,onone software intellihance pro 4 for mac/pc,calumet photographic-the photographers catalog: photoshop users have long preferred intellihance pro for color correcting and enhancing images. intellihance pro automatically analyzes and corrects images from any source including digital cameras ...,,159.99
http://www.google.com/base/feeds/snippets/8709560014305112537,hewlett packard t1936aa ua0 - hp digital sending software 4.0 - complete product - document management - 1 device(s) - complete product - standard - multilingual - pc,hewlett packard t1936aa ua0 : the hp mfp digital sending software (hp dss ) is a software application that enables an hp multifunction peripheral (mfp) to send scanned documents directly to several types of destinations. e-mail send the document as ...,,342.97
http://www.google.com/base/feeds/snippets/14693413290856659257,apple software t9163ll/a logic pro 6,1 user standard license complete retail package logic is the most widely used program of its kind in professional music production. it elegantly combines composition notation and audio production facilities in one comprehensive product. and now ...,apple software,809
http://www.google.com/base/feeds/snippets/6239309275726276581,apple software t9161ll/a logic platinum/ gold 5&6 to logic pro 6 update,updates any existing logic platinum or logic gold user owning version 5 or 6 to logic pro 6. updates any existing logic platinum or logic gold user owning version 5 or 6 to logic pro 6. package contains necessary codes to provide 90 day access to ...,apple software,149
http://www.google.com/base/feeds/snippets/8894150903607310427,microsoft digital image suite plus full version of photo editing software for windows.,adorama camera: · enjoy professional quality features that allow you to effortlessly capture edit and share your photos and videos. · microsoft and pinnacle have teamed up to bring you a complete photo and video organization and editing software ...,,89.95
http://www.google.com/base/feeds/snippets/9660795325358759539,topics entertainment 40206 - instant immersion german lab (software/audiobook/workbook) - win 98 me 2000 xp/mac os 9 or x,topics entertainment 40206 : your results just came in from the lab and your prognosis for german language proficiency has never been better! introducing instant immersion? german lab the multi-format language system comprising audio software ...,,34.97
http://www.google.com/base/feeds/snippets/4776201646741876078,apple software m8789z/a webobjects 5.2,the easiest way to build powerful web services. webobjects makes it easy to quickly develop and deploy your java server applications. now with version 5.2 you can offer these applications as standards-based web services as well.a powerful rapid ...,apple software,648.99
http://www.google.com/base/feeds/snippets/16750826951044664483,phantom efx reel deal slots v 2.0,phantom's ultra realistic slots experience continues with reel deal slots 2nd vol. all new machines prize vaults prizes enhanced bonus games statistic tracking and vip points make slots 2nd vol. a cutting edge success. also featured are 50 uniqu,,7.36
http://www.google.com/base/feeds/snippets/16755727468265308879,tri synergy inc wisdom of the bible - holy land edition,easy to use bible study tools 12 english bibles 3 greek new testament bibles 21 foreign language bibles 8 dictionaries multimedia assets of maps hear bible passages listen to christian music. includes the messgae bible and the holy land ...,,16.01
http://www.google.com/base/feeds/snippets/16739935323659993586,tri synergy inc test & improve your memory - scientific brain training,engage challenge and train your memory as it is a crucial area of the brain that is important to your life. includes many games to have fun with various difficulty modes and coaching tools that help you progress.,,24.31
http://www.google.com/base/feeds/snippets/16744224390148606478,masque publishing best of slots ii,actual casino slot machines from bally gaming! play the most popular slots from the casino featuring the hottest games from bally gaming. actual casino slot action can be found in these authentic replications playable on your home computer. sys,,8.46
http://www.google.com/base/feeds/snippets/16721626632033099240,dvo enterprises inc. cookn low fat,healthy eating can be easy and convenient and it can include your favorite foods. with 120 betty crocker recipes the cook?n low fat cd connects the dots between good taste good food and good nutrition. system requirements: 8mb ram 20,,17.55
http://www.google.com/base/feeds/snippets/16720347622986234211,topics entertainment i spy fantasy w/ i spy bk & mini cd,discover over 30 intriguing locations in three captivating environments! explore an alien planet navigate underwater caverns or storm a sandcastle as you play i spy riddles and games. system requirements: windows®: pentium® i,,17.55
http://www.google.com/base/feeds/snippets/16700933768709687512,egames. inc casual games pack,collection of ten popular and professionally-developed casual games spanning all the favorite casual game genres! system requirements: tbd,,16.62
http://www.google.com/base/feeds/snippets/16702887737767240197,iris inc irispen express translator,the irispen translator express has all of the features of the irispen express plus it instantly encodes scanned text into any windows application translates it to your chosen language and displays it into @prompt standart translation software. 6 ...,,142.29
http://www.google.com/base/feeds/snippets/16689580885336652505,vivendi-universal games inc swat 4,it's not just about the badge it's about the rush! the adrenaline is always high as you carry on the legendary swat® tradition ? leading an elite squad of tactical experts into hard-hitting action that delves into every detail of the,,18.77
http://www.google.com/base/feeds/snippets/16690738478999740250,topics entertainment instant immersion spanish audio deluxe,from madrid to mexico city now you can join the conversation with instant immersion spanish audio deluxe the dynamic language learning system comprising recorded audio instruction and printed lesson reinforcement.,,17.55
