subject_id||<http://schema.org/Product/warc>||<http://schema.org/Product/product_gtin>||<http://schema.org/Product/cables_included>||<http://schema.org/Product/weight>||<http://schema.org/Product/sensitivity>||<http://schema.org/Product/series>||<http://schema.org/Product/model>||<http://schema.org/Product/headphones_form_factor>||<http://schema.org/Product/width>||<http://schema.org/Product/brand>||<http://schema.org/Product/thd>||<http://schema.org/Product/microphone_sensitivity>||<http://schema.org/Product/max_input_power>||<http://schema.org/Product/product_type>||<http://schema.org/Product/included_accessories>||<http://schema.org/Product/height>||<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>||<http://schema.org/Product/warranty>||<http://schema.org/Product/headphones_technology>||<http://schema.org/Product/color>||<http://schema.org/Product/frequency_response>||<http://schema.org/Product/impedance>||<http://schema.org/Product/compatibility>||<http://schema.org/Product/magnet_material>||<http://schema.org/Product/connectivity_technology>||<http://schema.org/Product/headphones_cup_type>||<http://schema.org/Product/mpn>||<http://schema.org/Product/microphone>||<http://schema.org/Product/url>||
http://dws.products.wdc/node157037afe0ffae31b5bbabdf918a80a3||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/audio-cable-cord-for-sennheiser-hd595-hd598-hd558-hd518-to-samsung-iphone-htc-/252086708419?var=&hash=item3ab189e8c3:m:mtvlzjehsdprtzwgcaxq3rw||
http://dws.products.wdc/node2348e72ff7209af5986b94a2dd285b63||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/14pcs-round-and-noise-isolation-eartips-for-sennheiser-cx-3-00-cl-nsen-cl-nmh-/221799503368?hash=item33a447d608:g:vkoaaoswstxvety5||
http://dws.products.wdc/node3a4c87276a9da5cc2170b09e25a6dadc||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia6bw3dz9142||
http://dws.products.wdc/node74f1a107ec042c933642072b7441720||ebay.com0.warc.nq.gz||||||||||||ae-tri-grey||for in-ear headphones earphones headset earbuds||||audioequip||||||||||||||<http://schema.org/Product>||||||grey||||||||||||||ae-tri-grey||||http://www.ebay.com/itm/6-grey-triple-flange-ear-tip-sleeves-fit-shure-se215-se315-se425-se535-earphones-/191575749736?hash=item2c9acdf468:g:rvwaaoswpgxvtnhf||
http://dws.products.wdc/node504a8ae8ab89b91d40467f1764281288||newegg.com0.warc.nq.gz||||||270g||||||hd 598||||||sennheiser||0.1%||||||||||||<http://schema.org/Product>||||||||12 - 38,500 hz||50 ohms||||||||circumaural||||||http://www.newegg.com/product/product.aspx?item=9sia2wz14x7314&tpk=sennheiser%20hd%20598||
http://dws.products.wdc/node40eeb9a51743abdec817cd999574a63||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/14pcs-round-and-noise-isolation-eartips-for-sennheiser-cx-3-00-b-nsen-b-nmh/221799067494?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d20131003132420%26meid%3dec9c7b1b0b7a485d8529b063b28ab8fc%26pid%3d100005%26rk%3d4%26rkt%3d6%26sd%3d261146065253||
http://dws.products.wdc/nodeff9e13512392f5244be9eceb8dd05218||ebay.com0.warc.nq.gz||||||||103 db||||hd 650||headband||||sennheiser||||||||headphones||||||<http://schema.org/Product>||||||titanium||||300 ohms||||||||||||||http://www.ebay.com/p/sennheiser-hd-650-headband-headphones-titanium/114518547?_trksid=p2047675.l2644||
http://dws.products.wdc/nodec63bfd8b33a49c51833db421444db3a9||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia6bw3fk4510||
http://dws.products.wdc/node861736c682aee4b878deb26c155656||newegg.com0.warc.nq.gz||||||||120 db||||ocx 686||ear canal headphone with ear hook||||sennheiser||0.5%||||||||||||<http://schema.org/Product>||||canal||n/a||18hz-20khz||||||||3.5mm||||||||http://www.newegg.com/product/product.aspx?item=9sia9t03t01584&cm_re=sennheiser-_-26-106-784-_-product||
http://dws.products.wdc/nodebb5d68b94d89e12e8cbeb585207ccc||ebay.com0.warc.nq.gz||||||||||||ath-m50x||headband||||audio-technica||||||||||||||<http://schema.org/Product>||||||||||||||||wired||||||||http://www.ebay.com/itm/new-audio-technica-ath-m50x-dg-professional-monitor-headphones-limited-edition-/311548579384?hash=item4889be0e38:g:vpgaaosw9mfwht5n||
http://dws.products.wdc/node2892dc9bf579fcae5494ff388643b52||ebay.com0.warc.nq.gz||||||||124db spl/v||||k309||||||akg||||||||||||||<http://schema.org/Product>||||||cocoa brown or juicy orange||18hz to 20khz||||||||||||||||http://www.ebay.com/itm/new-genuine-harman-akg-k309-lightweight-open-in-ear-buds-headphones-earphones-/321419114722?var=&hash=item76cfc5d7ce&vti=color%09orange||
http://dws.products.wdc/nodebd3eb58cd738828bded4af5d29a97c2||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/new-replacement-earbud-for-sennheiser-cx300-400-500-ii-in-ear-headphone-earphone-/281878786178?hash=item41a148f082:m:mvg3jdep3_2j6hiq0whzt7w||
http://dws.products.wdc/node55ea10063a798e9b1d1651f1175dca||newegg.com0.warc.nq.gz||||||||||||k830||headset||||akg||||||||||||||<http://schema.org/Product>||||over-the-head||black||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia9pb3h92804||
http://dws.products.wdc/nodea3d3d86ae0dd3bef38b66f2913ae0||ebay.com0.warc.nq.gz||||||||||||||||||shure||||||||||||||<http://schema.org/Product>||||||||||||||||||||se 425||||http://www.ebay.com/itm/new-shure-se425-sound-isolating-earphones-clear-/231849402483?hash=item35fb4d2073:g:k-eaaoswezvwxwpf||
http://dws.products.wdc/node94fda215db3f9197de35ad0d150765b||ebay.com0.warc.nq.gz||||||||||||hd 429||noise isolation, closed back||||sennheiser||||||||||||||<http://schema.org/Product>||||||multi-color||||||||||||||||||http://www.ebay.com/itm/sennheiser-stereo-headphones-hd-429s-over-ear-microphone-easy-calls-/262196802389?hash=item3d0c25b355:g:mqeaaosw1s9wcuay||
http://dws.products.wdc/nodebb62bbc12cd765d5047a41731d42f||ebay.com0.warc.nq.gz||||||||||||does not apply||fit universal 3.5mm,6.35m phone,ipod,ipad,mp3||||unbranded||||||||||||||<http://schema.org/Product>||||||||||||||||||||does not apply||||http://www.ebay.com/itm/headband-head-band-parts-for-akg-k701-k702-q701-q702-k712-k612-pro-headphon-ca-/171988746560?hash=item280b540140:g:zkoaaoswu-bwogcz||
http://dws.products.wdc/node6efc757b14857d1aa2e4da3e302299f8||ebay.com0.warc.nq.gz||||||||102 db in 1 mw||||pm-3||headband||||oppo||||||||||||||<http://schema.org/Product>||||||silver or black||||26 ohm||||||||||||||http://www.ebay.com/itm/oppo-pm-3-planar-magnetic-headphones-ultimate-sound-quality-closed-back-white-/161943801924?hash=item25b49a5044:g:z2waaoswx~dwk74n||
http://dws.products.wdc/nodee431a18d96435f358a78cf33f767638||ebay.com0.warc.nq.gz||does not apply||||||||||k712 pro||open back||||akg||||||||||stereo adapter, additional coiled cable, premium carrying bag||||<http://schema.org/Product>||||||black||||62 ohms||||||||open-air type||does not apply||||http://www.ebay.com/itm/brand-new-akg-k712-pro-reference-studio-headphones/321983441271?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35721%26meid%3d2c5bc393bd84466c95dd091a910584c5%26pid%3d100005%26rk%3d6%26rkt%3d6%26sd%3d251752808495&rt=nc||
http://dws.products.wdc/node1dc3d58653d5817dc9c4af59cf442de||ebay.com0.warc.nq.gz||||||||||||does not apply||||||unbranded||||||||||||||<http://schema.org/Product>||||||||||||||||||||does not apply||||http://www.ebay.com/itm/headband-head-band-parts-for-akg-k701-k702-q701-q702-k712-k612-pro-headphon-ca-/171988746560||
http://dws.products.wdc/node3547a4d27b4441df84c36fee236b8b44||ebay.com0.warc.nq.gz||||||||||||k812||ear-pad (on the ear)||||akg||||||||||||||<http://schema.org/Product>||||||black||||36 ohms||||||||||||||http://www.ebay.com/itm/akg-k-812-headband-headphones-black-/221988768135?hash=item33af8fc987:g:xyaaaoswcbhwyfg7||
http://dws.products.wdc/node827a08b963b896e4cb2305512985cf8||ebay.com0.warc.nq.gz||||||||||||does not apply||||||does not apply||||||||||||||<http://schema.org/Product>||||||||||||||||||||does not apply||||http://www.ebay.com/itm/whiplash-audio-twag-v3-shure-cable-se846-se535-se425-se315-se215-ue900-/281832337432?hash=item419e843018:g:qksaaoswwtrwysbm||
http://dws.products.wdc/node59d6e0158f34b0f3cf2f3317325||ebay.com0.warc.nq.gz||||||||||||does not apply||||||unbranded/generic||||||||||||||<http://schema.org/Product>||||||||||||||||||||does not apply||||http://www.ebay.com/itm/headband-head-band-parts-for-akg-k701-k702-q701-q702-k712-k612-pro-headphones/171988729469?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d34862%26meid%3d7b4aef2311024486bbbe95232e75faf2%26pid%3d100005%26rk%3d1%26rkt%3d6%26sd%3d171989386979||
http://dws.products.wdc/nodedc9644e2f46358aba793c911e1be917||ebay.com0.warc.nq.gz||||||8.3 oz (235 g)||105 db||||does not apply||||||akg||||||||||||||<http://schema.org/Product>||1 year seller warranty||||||||62 ohms||||||||open-air type||does not apply||||http://www.ebay.com/itm/brand-new-akg-k712-pro-reference-studio-headphones-/321983441271?hash=item4af7b56977:g:egwaaoswfqjwonf2||
http://dws.products.wdc/node785cc02cd1b3b48158ac099c2d9beb9||ebay.com0.warc.nq.gz||||||||||||se425||||||shure||||||||||||||<http://schema.org/Product>||||||||||||||||3.5mm jack||||se425||||http://www.ebay.com/itm/new-shure-se425-dual-drivers-sound-isolating-in-ear-earphone-earbuds-headphones/261599681260?_trksid=p2045573.c100507.m3226&_trkparms=aid%3d555014%26algo%3dpl.default%26ao%3d1%26asc%3d20150817211758%26meid%3d2473ea74edb6466bb317d542b9c54797%26pid%3d100507%26rk%3d1%26rkt%3d1%26||
http://dws.products.wdc/node145be8d059bff6b8d0c077d48c2d2cf1||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/1-5m-sennheiser-hd650-hd600-silver-plated-ofc-copper-cable-hd580-hd414-cardas-/131659992469?hash=item1ea78c0d95:g:xwuaaoswdndv3doa||
http://dws.products.wdc/nodeb4867e40d9cd49c2f7b468aabec7ceb3||walmart.com0.warc.nq.gz||||||||||||se 425||||||shure||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.walmart.com/ip/shure-se425-dual-high-definition-in-ear-headphones-metallic-silver/42933213||
http://dws.products.wdc/node1e628b9f60763470e7b95e198948b59||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/black-hard-clamshell-case-for-shure-se535-se425v-se530-efs-scl4-se420-/172083829133?hash=item2810fed98d:g:f-eaaoswa-dwrtn~||
http://dws.products.wdc/nodee2394e52f92b2056acc63b622757e0fa||ebay.com0.warc.nq.gz||613815629788||||||||||ath-m50x||closed back, coiled cable, detachable cable, extra-long cable, foldable, noise isolation||||audio-technica||||||||||carrying case,trs 1/4 in adapter||||<http://schema.org/Product>||||||||||38 ohms||||||||||||||http://www.ebay.com/itm/2-audio-technica-ath-m50x-studio-monitor-headphones-presonus-hp4-4-channel-amp-/351424519477?hash=item51d2889d35:g:xfyaaoswbllveq-p||
http://dws.products.wdc/node33773b769c55468a5f4a6cd06470acbd||newegg.com0.warc.nq.gz||||||||||||momentum 2.0||adjustable headband, detachable cable, foldable||||sennheisser||||||||||||||<http://schema.org/Product>||||||black||||||||||||||||||http://www.newegg.com/product/product.aspx?item=n82e16826106768||
http://dws.products.wdc/nodec1d6be589f39b5efd1b0295215efc695||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia8c73ha4810&cm_re=shure_se425-_-9sia8c73ha4810-_-product||
http://dws.products.wdc/node8b953a68681ac9c052fde9e743889996||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia8c73ha4963&cm_re=akg_k712_pro-_-9sia8c73ha4963-_-product||
http://dws.products.wdc/node29def05d80a4ae2ea97adfd2b7775a9||ebay.com0.warc.nq.gz||||||||109 db||||se425||||||||||||||||||||<http://schema.org/Product>||||||||||22 ohms||studio/live monitoring headphones||||||||se425-cl||||http://www.ebay.com/p/shure-se425-headphones-clear/114715242?_trksid=p2047675.c100005.m1851&_trkparms=ao%3d1%26asc%3d34859%26meid%3d361176e290c046cfa15a6ee663ec5a58%26pid%3d100005%26||
http://dws.products.wdc/node767ae79c7790e9f0d5e6ec5ef826a||newegg.com0.warc.nq.gz||||||||||||srh440||headphone||||shure||||||||||||||<http://schema.org/Product>||||over-the-head||||||||||||mini-phone||||||||http://www.newegg.com/product/product.aspx?item=9sia5443107746||
http://dws.products.wdc/node269ad26ae1f02816bb7fe432115566||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/cable-remote-mic-for-htc-phone-to-sennheiser-hd595-hd598-hd558-hd518-headphone-/310815708172?var=&hash=item8e14383e15&vti=color%09black||
http://dws.products.wdc/node21e9dc7113189eb9bf10d091de43ba8||ebay.com0.warc.nq.gz||does not apply||||||||||m50x||||||audio-technica||||||||||||||<http://schema.org/Product>||||||||||||||||||||m50x||||http://www.ebay.com/itm/brand-new-sealed-audio-technica-ath-m50x-professional-monitor-headphones-blk/331780823132?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35558%26meid%3d771564e0db95440992383a8cd0ded664%26pid%3d100005%26rk%3d2%26rkt%3d6%26sd%3d201527789455&rt=nc||
http://dws.products.wdc/node3e8c2f491995bebc23e3fa48e7f0386b||newegg.com0.warc.nq.gz||||||||||||k712 pro||ear-cup (over the ear)||||akg||||||||||||||<http://schema.org/Product>||||||black||||62 ohms||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia5442cn4594&cm_re=akg_k712_pro-_-9sia5442cn4594-_-product||
http://dws.products.wdc/node7635ce45d94e8e58c1b0ae11dd36cad||ebay.com0.warc.nq.gz||||||||||se||se215||sound isolation in ear||||shure||||||||||||||<http://schema.org/Product>||||||||||||||||||||se215cl||||http://www.ebay.com/itm/new-shure-se215-cl-clear-ear-buds-earphones-headphones-earbuds-/222024435794?hash=item33b1b00852:g:2twaaoswyihwld96||
http://dws.products.wdc/node9fb16438827155212858acd1dcaf8dd||newegg.com0.warc.nq.gz||||||8.5 oz. (240 g) without cable||||||k272||over the ear||||akg||||||||||||||<http://schema.org/Product>||||around-ear||mocha/sand||16hz-28khz||||||||3.5mm/ 6.3mm||||||||http://www.newegg.com/product/product.aspx?item=9sia7wm39j1613&sortfield=0&summarytype=0&pagesize=10&selectedrating=-1&videoonlymark=false&isfeedbacktab=true||
http://dws.products.wdc/node35aa372eb19b33efdec283048e2e7||ebay.com0.warc.nq.gz||||||||||||sr80e||ear-pad (on the ear)||||grado||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/grado-prestige-series-sr80e-headphones-/222006249622?hash=item33b09a8896:g:flcaaoswcypwpsbq||
http://dws.products.wdc/node93a7daf5db259edd595fbc8cdde6f75b||newegg.com0.warc.nq.gz||||||9.2 oz||97 db||||hd 600||||||sennheiser||1%||||||||||||<http://schema.org/Product>||||||black||12-39,000 hz||||||||||||||||http://www.newegg.com/product/product.aspx?item=n82e16826106305&cm_re=sennheiser_hd_600-_-26-106-305-_-product||
http://dws.products.wdc/node80dd225a8c66242469236f624765ee||ebay.com0.warc.nq.gz||9002761035681||||||||||k712 pro||ear-cup (over the ear)||||akg||||||||||||||<http://schema.org/Product>||1 year seller warranty||||black||||62 ohms||||||||||does not apply||||http://www.ebay.com/itm/new-akg-k712-pro-reference-studio-headphones-k-712/262158363896?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d34859%26meid%3dae92ba83157c48de83d41d54f63e0387%26pid%3d100005%26rk%3d1%26rkt%3d4%26sd%3d311544106203||
http://dws.products.wdc/node1be6f6fecd7637694711d6a7352d4535||ebay.com0.warc.nq.gz||||||||||||ath-m50x||||||audio-technica||||||||||carrying case, replacement cable||||<http://schema.org/Product>||||||||||||||||||||ath-m50xdg||||http://www.ebay.com/itm/rare-audio-technica-ath-m50x-dg-limited-edition-dark-green-studio-headphones-new/191722912844?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35694%26meid%3d462d545ce74d4c458320adfe3fc75c33%26pid%3d100005%26rk%3d4%26rkt%3d6%26sd%3d271719388112&rt=nc||
http://dws.products.wdc/node29a9209498fc4db35ab3e7b35a2c271||flipkart.com0.warc.nq.gz||does not apply||||8.3 oz||105 db||||||open-back dynamic||||akg||||||200 mw||||||||<http://schema.org/Product>||1 year seller warranty||||||10 hz to 39.8 khz||62 ohms||||||gold-plated stereo jack 1/8 in (3.5 mm) to 1/4 in (6.3 mm)||||does not apply||||http://www.flipkart.com/akg-k712-pro-2458z00140-over-the-ear-headphone/p/itmdxhnqhqnbgk34?pid=accdxhnjyrgcwnyh&ref=l%3a-3872735625170304933&srno=p_1&query=akg+k712+pro&otracker=from-search||
http://dws.products.wdc/node4ded618308c965a35664aacc144f8f||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia27w2k46496&cm_re=shure_se215-_-9sia27w2k46496-_-product||
http://dws.products.wdc/nodeb8a3b2a1225bff838eabd745dee74b9||ebay.com0.warc.nq.gz||615104099692||||||103 db||||hd 650||headband||||sennheiser||||||||||||||<http://schema.org/Product>||1 year seller warranty||||black||||300 ohms||consumer headphones, studio/live monitoring headphones||||6.3mm (1/4in)||||9969||||http://www.ebay.com/itm/new-sennheiser-hd-650-reference-class-stereo-headphones-hd650/262158369416?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35694%26meid%3d8787aad1a3e644c88e62d8db85677d41%26pid%3d100005%26rk%3d2%26rkt%3d2%26sd%3d391390729520||
http://dws.products.wdc/node83eb87ac39c67fb51a7d68a8d41dda9e||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/cable-with-remote-mic-for-iphone-to-shure-se535-se425-se315-se215-se846-ue900-/151748125339?var=&hash=item68fe6582e9&vti=color%09blue||
http://dws.products.wdc/node9f1766ed38f294aeb67fd6c14d67d9d||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/1-2m-occ-silver-plated-headphone-cable-for-shure-se215-se315-se425-se535-se846-/252246493916?hash=item3abb100adc:g:ucoaaoswktlwk91f||
http://dws.products.wdc/node4f91cd95af9c62ff5b3d72c4e45aadd3||newegg.com0.warc.nq.gz||||||3||113 db||||momentum 2.0||||||sennheiser||0.5%||44 db||||||||||<http://schema.org/Product>||||||ivory||16hz-22khz||||||||||||||||http://www.newegg.com/product/product.aspx?item=n82e16826106769&cm_re=sennheiser_momentum-_-26-106-769-_-product||
http://dws.products.wdc/node25fc61aa78ee159549fa6cd315a09b||ebay.com0.warc.nq.gz||||||||||||does not apply||||||unbranded/generic||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/blueangel-high-purity-copper-upgrade-cable-for-shure-se846-315-se-425-se535-535-/221326937472?hash=item33881d0d80:g:zvgaaosw42jwdmut||
http://dws.products.wdc/node485fb97ad10f520c94e3b124919da18||ebay.com0.warc.nq.gz||||||260 g||103 db||||hd 650||open back, noise cancellation, detachable cable||||sennheiser||0,05%||||||||||||<http://schema.org/Product>||||dynamic, open||multicolor||10 - 39500 hz||300 ohms||consumer headphones, studio/live monitoring headphones||||||||9969||||http://www.ebay.com/itm/new-sennheiser-hd-650-hd650-headphones-professional-audiophile-hifi-/281895600923?hash=item41a249831b:m:mcgry-_8bfhe-bqolg-yzjq||
http://dws.products.wdc/node6ac33476b5dcdfa421413ef45e04a7a||flipkart.com2.warc.nq.gz||||||||||||srh550||||||shure||||||||||||||<http://schema.org/Product>||||||black||||||||||||||||||http://www.flipkart.com/shure-srh550dj-wired-headset/p/itmdq33egpebvhch?pid=accdq33dgkhyvsd3&ref=l%3a-8813426142913213515&srno=b_15||
http://dws.products.wdc/node57f4185152fff537c2315f74f261f541||ebay.com0.warc.nq.gz||||||||||||hd 650||headband||||sennheiser||||||||||||||<http://schema.org/Product>||||||black||||300ohm||||||6.3mm (1/4in)||||||||http://www.ebay.com/itm/sennheiser-hd-650-headband-headphones-titanium-/322000386028?hash=item4af8b7f7ec:g:1e8aaoswxshwtu88||
http://dws.products.wdc/node01ebebfb054af42bf1d87455b8b957c||ebay.com0.warc.nq.gz||||||||||||k712 pro||ear-cup (over the ear)||||akg||||||||||||||<http://schema.org/Product>||||||black||||62 ohms||||||||||||||http://www.ebay.com/itm/akg-k-712-pro-headband-headphones-black-/262277405875?hash=item3d10f39cb3:g:0ocaaosw--1wtlvs||
http://dws.products.wdc/node6a89c59dda589a3b9ea956f04968fe49||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/cable-remote-mic-for-iphone-to-sennheiser-hd560-hd540-hd480-hd430-hd414-hd250-/311110530218?hash=item486fa1f4aa:g:j4qaaosw7nnuj8mx||
http://dws.products.wdc/nodea2771623ffbe98f697c4d43df847af||ebay.com0.warc.nq.gz||||||||||||k702||||||akg||||||||||||||<http://schema.org/Product>||||||||||||||||||||does not apply||||http://www.ebay.com/itm/akg-k702-65th-anniversary-edition-studio-headphones-w-box-uses-k7xx-k712-pads-/252195247869?hash=item3ab80216fd:g:4y0aaoswakxwxlpp||
http://dws.products.wdc/node26a35dc515ef86c3bf30c1143e3d2f||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia96m3ds1509&cm_re=sennheiser_momentum-_-9sia96m3ds1509-_-product||
http://dws.products.wdc/node8bda788fbef6ac1370f574d385517b2||walmart.com0.warc.nq.gz||||||2.0 lbs||||||momentum 2.0||over-ear||||sennheiser||||||||headphones||carrying case||||<http://schema.org/Product>||||||white||||||||||||||m2 aebt ivory||||http://www.walmart.com/ip/sennheiser-m2-aeg-ivory-momentum-2.0-over-ear-headphones/43415956||
http://dws.products.wdc/node828132b5cbfad4dc409acdff26636d||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/foam-headband-cushion-pad-replacement-for-sennheiser-hd600-hd580-headphones-/221766891519?hash=item33a25637ff:g:siyaaosw5ijweg0l||
http://dws.products.wdc/node218bd866552c2c811e7d3ec24ce23f39||ebay.com0.warc.nq.gz||||||||||||cx 685||water resistant||||sennheiser||||||||||||||<http://schema.org/Product>||||||||||||||||3.5mm (1/8in)||||||||http://www.ebay.com/itm/adidas-cx-685-sports-water-sweat-resistant-in-ear-headphones-sennheiser-/141880196596?hash=item2108b7fdf4:g:xvkaaoswl7vwnc7v||
http://dws.products.wdc/node7db5499813c9887c3a75fd7b0c9163||ebay.com0.warc.nq.gz||||||||101 db||||k612 pro||||||||||||||||||||<http://schema.org/Product>||||||||||120 ohms||||||||||||||http://www.ebay.com/itm/akg-k612-pro-reference-class-over-the-ear-open-back-headphones-sealed-in-box-/111830029097?hash=item1a0996d329:g:s9saaoswcbhwunjx||
http://dws.products.wdc/node9665dbb84883768463da98a1bbd8df3||ebay.com0.warc.nq.gz||||||||||||||||1.2m||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/cable-with-remote-mic-for-iphone-to-shure-se535-se425-se315-se215-se846-ue900-/151748125339?var=&hash=item68fe6582e8&vti=color%09black||
http://dws.products.wdc/nodec4f344fb08a1ab757a1cab0e729dad3||ebay.com0.warc.nq.gz||||||||||||momentum 2.0||||||||||||||||carrying case||||<http://schema.org/Product>||||||white||||||||||||||m2 aeg ivory||||http://www.ebay.com/itm/sennheiser-m2-aei-momentum-2-0-foldable-over-ear-stereo-audio-headphones-brown-/281934780013?hash=item41a49f566d:g:fviaaosw5dnwtma1||
http://dws.products.wdc/node1d9265787c913a6dd7ce657cfb3533||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia2ga3uc8048&cm_re=sennheiser_momentum_2.0-_-9sia2ga3uc8048-_-product||
http://dws.products.wdc/node7476d64de823683dfe2a973c7ce6e24c||newegg.com0.warc.nq.gz||||||2 lbs.||-44db v/pa (1khz)||||momentum 2.0||noise-canceling ,  wireless ,  stereo headphones||||sennheiser||0.5%||||||||carrying case||||<http://schema.org/Product>||||dynamic, closed||||narrowband 300 - 3,400hz (article no. 506381)||active 480 o (article no. 506381)||||||||||506250-m2-blk||yes||http://www.newegg.com/product/product.aspx?item=n82e16826106765||
http://dws.products.wdc/node18dfc751be2f52ca49397de1af3d735b||newegg.com0.warc.nq.gz||||||285 g (without cable and connector)||99 db/mw||||ath-m50x||||||audio-technica||||||||||||||<http://schema.org/Product>||||||black||15 ~ 28,000hz||38 o||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia6bw3ec8608&cm_re=audio_technica_ath-m50x-_-9sia6bw3ec8608-_-product||
http://dws.products.wdc/node55ebf49358639ffbd3039f570ac2b59||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||black||||||||||||||||||http://www.ebay.com/itm/1-pair-ear-pad-replacement-for-grado-sr80-sr60-sr125-sr225-sr325-325i-headphone/351369844377?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35696%26meid%3d132c405df889492187de7b88b909c341%26pid%3d100005%26rk%3d6%26rkt%3d6%26sd%3d222023853838||
http://dws.products.wdc/node6b1e49e147de73f6ef35d840867da||ebay.com0.warc.nq.gz||||||||||||k712 pro||ear-cup (over the ear)||||akg||||||||||||||<http://schema.org/Product>||||||black||||62 ohms||||||||||||||http://www.ebay.com/itm/akg-k712-pro-reference-studio-headphones-authorized-dealer-/201513859666?hash=item2eeb297a52:g:peuaaoswhkrweg0~||
http://dws.products.wdc/node88fef47653b2eab92ba03683d22fc44a||newegg.com0.warc.nq.gz||||||||113db||||momentum 2.0||||||sennheiser||0.5%||44 db||||||||||<http://schema.org/Product>||||||black||16hz-22khz||||||||||||||||http://www.newegg.com/product/product.aspx?item=n82e16826106761&cm_re=sennheiser-_-26-106-761-_-product||
